,coords.x1,coords.x2,row,col,hash,xdim_scale,ydim_scale
5502,1984.150537,556.1508307,42,66,RT_1669,2282,1383
5503,1985.198731,586.6907234,43,66,RT_1542,2282,1383
5504,1986.246925,617.2306161,44,66,RT_1558,2282,1383
5505,1987.29512,647.7705088,45,66,RT_1574,2282,1383
5506,1988.343314,678.3104014,46,66,RT_1590,2282,1383
5507,1989.391509,708.8502941,47,66,RT_1606,2282,1383
5508,1990.439703,739.3901868,48,66,RT_1622,2282,1383
5509,1991.487897,769.9300795,49,66,RT_1440,2282,1383
5510,1992.536092,800.4699722,50,66,RT_1456,2282,1383
5511,1993.584286,831.0098649,51,66,RT_1472,2282,1383
5512,1994.63248,861.5497575,52,66,RT_1488,2282,1383
5513,1995.680675,892.0896502,53,66,RT_1504,2282,1383
5514,1996.728869,922.6295429,54,66,RT_1520,2282,1383
5515,1997.777063,953.1694356,55,66,RT_1442,2282,1383
5516,1998.825258,983.7093283,56,66,RT_1458,2282,1383
5517,1999.873452,1014.249221,57,66,RT_1474,2282,1383
5518,2000.921647,1044.789114,58,66,RT_1490,2282,1383
5519,2001.969841,1075.329006,59,66,RT_1506,2282,1383
5520,2003.018035,1105.868899,60,66,RT_1522,2282,1383
5521,2004.06623,1136.408792,61,66,RT_1444,2282,1383
5522,2005.114424,1166.948684,62,66,RT_1460,2282,1383
5523,2006.162618,1197.488577,63,66,RT_1476,2282,1383
5524,2007.210813,1228.02847,64,66,RT_1350,2282,1383
5525,2008.259007,1258.568362,65,66,RT_1366,2282,1383
5526,2009.307202,1289.108255,66,66,RT_1382,2282,1383
5527,2010.355396,1319.648148,67,66,RT_1398,2282,1383
5528,2011.40359,1350.18804,68,66,RT_1414,2282,1383
5529,2012.451785,1380.727933,69,66,RT_1430,2282,1383
5530,2013.499979,1411.267826,70,66,RT_1632,2282,1383
5531,2014.548173,1441.807719,71,66,RT_1648,2282,1383
5532,2015.596368,1472.347611,72,66,RT_1664,2282,1383
5533,2016.644562,1502.887504,73,66,RT_1680,2282,1383
5534,2017.692756,1533.427397,74,66,RT_1696,2282,1383
5535,2018.740951,1563.967289,75,66,RT_1712,2282,1383
5536,2019.789145,1594.507182,76,66,RT_1634,2282,1383
5537,2020.83734,1625.047075,77,66,RT_1650,2282,1383
5538,2021.885534,1655.586967,78,66,RT_1666,2282,1383
5539,2022.933728,1686.12686,79,66,RT_1682,2282,1383
5540,2023.981923,1716.666753,80,66,RT_1698,2282,1383
5541,2025.030117,1747.206645,81,66,RT_1714,2282,1383
5542,2026.078311,1777.746538,82,66,RT_1636,2282,1383
5543,2027.126506,1808.286431,83,66,RT_1652,2282,1383
5544,2028.1747,1838.826323,84,66,RT_1668,2282,1383
5545,1971.49061,-696.9823674,1,67,RT_1096,2282,1383
5546,1972.538804,-666.4424748,2,67,RT_1080,2282,1383
5547,1973.586999,-635.9025821,3,67,RT_1064,2282,1383
5548,1974.635193,-605.3626894,4,67,RT_1537,2282,1383
5549,1975.683388,-574.8227967,5,67,RT_1553,2282,1383
5550,1976.731582,-544.282904,6,67,RT_1569,2282,1383
5551,1977.779776,-513.7430113,7,67,RT_1585,2282,1383
5552,1978.827971,-483.2031187,8,67,RT_1601,2282,1383
5553,1979.876165,-452.663226,9,67,RT_1617,2282,1383
5554,1980.924359,-422.1233333,10,67,RT_1539,2282,1383
5555,1981.972554,-391.5834406,11,67,RT_1555,2282,1383
5556,1983.020748,-361.0435479,12,67,RT_1571,2282,1383
5557,1984.068942,-330.5036552,13,67,RT_1587,2282,1383
5558,1985.117137,-299.9637626,14,67,RT_1603,2282,1383
5559,1986.165331,-269.4238699,15,67,RT_1619,2282,1383
5560,1987.213526,-238.8839772,16,67,RT_1541,2282,1383
5561,1988.26172,-208.3440845,17,67,RT_1557,2282,1383
5562,1989.309914,-177.8041918,18,67,RT_1573,2282,1383
5563,1990.358109,-147.2642991,19,67,RT_1589,2282,1383
5564,1991.406303,-116.7244065,20,67,RT_1605,2282,1383
5565,1992.454497,-86.18451378,21,67,RT_1621,2282,1383
5566,1993.502692,-55.6446211,22,67,RT_1288,2282,1383
5567,1994.550886,-25.10472842,23,67,RT_1272,2282,1383
5568,1995.599081,5.435164266,24,67,RT_1256,2282,1383
5569,1996.647275,35.97505695,25,67,RT_1345,2282,1383
5570,1997.695469,66.51494963,26,67,RT_1361,2282,1383
5571,1998.743664,97.05484231,27,67,RT_1377,2282,1383
5572,1999.791858,127.594735,28,67,RT_1393,2282,1383
5573,2000.840052,158.1346277,29,67,RT_1409,2282,1383
5574,2001.888247,188.6745204,30,67,RT_1425,2282,1383
5575,2002.936441,219.214413,31,67,RT_1347,2282,1383
5576,2003.984635,249.7543057,32,67,RT_1363,2282,1383
5577,2005.03283,280.2941984,33,67,RT_1379,2282,1383
5578,2006.081024,310.8340911,34,67,RT_1395,2282,1383
5579,2007.129219,341.3739838,35,67,RT_1411,2282,1383
5580,2008.177413,371.9138765,36,67,RT_1427,2282,1383
5581,2009.225607,402.4537691,37,67,RT_1349,2282,1383
5582,2010.273802,432.9936618,38,67,RT_1365,2282,1383
5583,2011.321996,463.5335545,39,67,RT_1381,2282,1383
5584,2012.37019,494.0734472,40,67,RT_1397,2282,1383
5585,2013.418385,524.6133399,41,67,RT_1413,2282,1383
5586,2014.466579,555.1532326,42,67,RT_1429,2282,1383
5587,2015.514773,585.6931252,43,67,RT_1097,2282,1383
5588,2016.562968,616.2330179,44,67,RT_1081,2282,1383
5589,2017.611162,646.7729106,45,67,RT_1065,2282,1383
5590,2018.659357,677.3128033,46,67,RT_1536,2282,1383
5591,2019.707551,707.852696,47,67,RT_1552,2282,1383
5592,2020.755745,738.3925887,48,67,RT_1568,2282,1383
5593,2021.80394,768.9324813,49,67,RT_1584,2282,1383
5594,2022.852134,799.472374,50,67,RT_1600,2282,1383
5595,2023.900328,830.0122667,51,67,RT_1616,2282,1383
5596,2024.948523,860.5521594,52,67,RT_1538,2282,1383
5597,2025.996717,891.0920521,53,67,RT_1554,2282,1383
5598,2027.044911,921.6319447,54,67,RT_1570,2282,1383
5599,2028.093106,952.1718374,55,67,RT_1586,2282,1383
5600,2029.1413,982.7117301,56,67,RT_1602,2282,1383
5601,2030.189495,1013.251623,57,67,RT_1618,2282,1383
5602,2031.237689,1043.791515,58,67,RT_1540,2282,1383
5603,2032.285883,1074.331408,59,67,RT_1556,2282,1383
5604,2033.334078,1104.871301,60,67,RT_1572,2282,1383
5605,2034.382272,1135.411194,61,67,RT_1588,2282,1383
5606,2035.430466,1165.951086,62,67,RT_1604,2282,1383
5607,2036.478661,1196.490979,63,67,RT_1620,2282,1383
5608,2037.526855,1227.030872,64,67,RT_1289,2282,1383
5609,2038.575049,1257.570764,65,67,RT_1273,2282,1383
5610,2039.623244,1288.110657,66,67,RT_1257,2282,1383
5611,2040.671438,1318.65055,67,67,RT_1344,2282,1383
5612,2041.719633,1349.190442,68,67,RT_1360,2282,1383
5613,2042.767827,1379.730335,69,67,RT_1376,2282,1383
5614,2043.816021,1410.270228,70,67,RT_1392,2282,1383
5615,2044.864216,1440.81012,71,67,RT_1408,2282,1383
5616,2045.91241,1471.350013,72,67,RT_1424,2282,1383
5617,2046.960604,1501.889906,73,67,RT_1346,2282,1383
5618,2048.008799,1532.429798,74,67,RT_1362,2282,1383
5619,2049.056993,1562.969691,75,67,RT_1378,2282,1383
5620,2050.105187,1593.509584,76,67,RT_1394,2282,1383
5621,2051.153382,1624.049476,77,67,RT_1410,2282,1383
5622,2052.201576,1654.589369,78,67,RT_1426,2282,1383
5623,2053.249771,1685.129262,79,67,RT_1348,2282,1383
5624,2054.297965,1715.669155,80,67,RT_1364,2282,1383
5625,2055.346159,1746.209047,81,67,RT_1380,2282,1383
5626,2056.394354,1776.74894,82,67,RT_1396,2282,1383
5627,2057.442548,1807.288833,83,67,RT_1412,2282,1383
5628,2058.490742,1837.828725,84,67,RT_1428,2282,1383
5629,2001.806652,-697.9799656,1,68,RT_1150,2282,1383
5630,2002.854847,-667.4400729,2,68,RT_1134,2282,1383
5631,2003.903041,-636.9001802,3,68,RT_1118,2282,1383
5632,2004.951236,-606.3602876,4,68,RT_1102,2282,1383
5633,2005.99943,-575.8203949,5,68,RT_1086,2282,1383
5634,2007.047624,-545.2805022,6,68,RT_1070,2282,1383
5635,2008.095819,-514.7406095,7,68,RT_1148,2282,1383
5636,2009.144013,-484.2007168,8,68,RT_1132,2282,1383
5637,2010.192207,-453.6608241,9,68,RT_1116,2282,1383
5638,2011.240402,-423.1209315,10,68,RT_1100,2282,1383
5639,2012.288596,-392.5810388,11,68,RT_1084,2282,1383
5640,2013.33679,-362.0411461,12,68,RT_1068,2282,1383
5641,2014.384985,-331.5012534,13,68,RT_1146,2282,1383
5642,2015.433179,-300.9613607,14,68,RT_1130,2282,1383
5643,2016.481374,-270.421468,15,68,RT_1114,2282,1383
5644,2017.529568,-239.8815754,16,68,RT_1098,2282,1383
5645,2018.577762,-209.3416827,17,68,RT_1082,2282,1383
5646,2019.625957,-178.80179,18,68,RT_1066,2282,1383
5647,2020.674151,-148.2618973,19,68,RT_1144,2282,1383
5648,2021.722345,-117.7220046,20,68,RT_1128,2282,1383
5649,2022.77054,-87.18211194,21,68,RT_1112,2282,1383
5650,2023.818734,-56.64221926,22,68,RT_1342,2282,1383
5651,2024.866928,-26.10232658,23,68,RT_1326,2282,1383
5652,2025.915123,4.437566105,24,68,RT_1310,2282,1383
5653,2026.963317,34.97745879,25,68,RT_1294,2282,1383
5654,2028.011512,65.51735147,26,68,RT_1278,2282,1383
5655,2029.059706,96.05724415,27,68,RT_1262,2282,1383
5656,2030.1079,126.5971368,28,68,RT_1340,2282,1383
5657,2031.156095,157.1370295,29,68,RT_1324,2282,1383
5658,2032.204289,187.6769222,30,68,RT_1308,2282,1383
5659,2033.252483,218.2168149,31,68,RT_1292,2282,1383
5660,2034.300678,248.7567076,32,68,RT_1276,2282,1383
5661,2035.348872,279.2966002,33,68,RT_1260,2282,1383
5662,2036.397066,309.8364929,34,68,RT_1338,2282,1383
5663,2037.445261,340.3763856,35,68,RT_1322,2282,1383
5664,2038.493455,370.9162783,36,68,RT_1306,2282,1383
5665,2039.54165,401.456171,37,68,RT_1290,2282,1383
5666,2040.589844,431.9960637,38,68,RT_1274,2282,1383
5667,2041.638038,462.5359563,39,68,RT_1258,2282,1383
5668,2042.686233,493.075849,40,68,RT_1336,2282,1383
5669,2043.734427,523.6157417,41,68,RT_1320,2282,1383
5670,2044.782621,554.1556344,42,68,RT_1304,2282,1383
5671,2045.830816,584.6955271,43,68,RT_1151,2282,1383
5672,2046.87901,615.2354198,44,68,RT_1135,2282,1383
5673,2047.927204,645.7753124,45,68,RT_1119,2282,1383
5674,2048.975399,676.3152051,46,68,RT_1103,2282,1383
5675,2050.023593,706.8550978,47,68,RT_1087,2282,1383
5676,2051.071788,737.3949905,48,68,RT_1071,2282,1383
5677,2052.119982,767.9348832,49,68,RT_1149,2282,1383
5678,2053.168176,798.4747759,50,68,RT_1133,2282,1383
5679,2054.216371,829.0146685,51,68,RT_1117,2282,1383
5680,2055.264565,859.5545612,52,68,RT_1101,2282,1383
5681,2056.312759,890.0944539,53,68,RT_1085,2282,1383
5682,2057.360954,920.6343466,54,68,RT_1069,2282,1383
5683,2058.409148,951.1742393,55,68,RT_1147,2282,1383
5684,2059.457343,981.714132,56,68,RT_1131,2282,1383
5685,2060.505537,1012.254025,57,68,RT_1115,2282,1383
5686,2061.553731,1042.793917,58,68,RT_1099,2282,1383
5687,2062.601926,1073.33381,59,68,RT_1083,2282,1383
5688,2063.65012,1103.873703,60,68,RT_1067,2282,1383
5689,2064.698314,1134.413595,61,68,RT_1145,2282,1383
5690,2065.746509,1164.953488,62,68,RT_1129,2282,1383
5691,2066.794703,1195.493381,63,68,RT_1113,2282,1383
5692,2067.842897,1226.033273,64,68,RT_1343,2282,1383
5693,2068.891092,1256.573166,65,68,RT_1327,2282,1383
5694,2069.939286,1287.113059,66,68,RT_1311,2282,1383
5695,2070.987481,1317.652951,67,68,RT_1295,2282,1383
5696,2072.035675,1348.192844,68,68,RT_1279,2282,1383
5697,2073.083869,1378.732737,69,68,RT_1263,2282,1383
5698,2074.132064,1409.27263,70,68,RT_1341,2282,1383
5699,2075.180258,1439.812522,71,68,RT_1325,2282,1383
5700,2076.228452,1470.352415,72,68,RT_1309,2282,1383
5701,2077.276647,1500.892308,73,68,RT_1293,2282,1383
5702,2078.324841,1531.4322,74,68,RT_1277,2282,1383
5703,2079.373035,1561.972093,75,68,RT_1261,2282,1383
5704,2080.42123,1592.511986,76,68,RT_1339,2282,1383
5705,2081.469424,1623.051878,77,68,RT_1323,2282,1383
5706,2082.517619,1653.591771,78,68,RT_1307,2282,1383
5707,2083.565813,1684.131664,79,68,RT_1291,2282,1383
5708,2084.614007,1714.671556,80,68,RT_1275,2282,1383
5709,2085.662202,1745.211449,81,68,RT_1259,2282,1383
5710,2086.710396,1775.751342,82,68,RT_1337,2282,1383
5711,2087.75859,1806.291234,83,68,RT_1321,2282,1383
5712,2088.806785,1836.831127,84,68,RT_1305,2282,1383
5713,2032.122695,-698.9775638,1,69,RT_1297,2282,1383
5714,2033.170889,-668.4376711,2,69,RT_1313,2282,1383
5715,2034.219083,-637.8977784,3,69,RT_1329,2282,1383
5716,2035.267278,-607.3578857,4,69,RT_1251,2282,1383
5717,2036.315472,-576.817993,5,69,RT_1267,2282,1383
5718,2037.363667,-546.2781003,6,69,RT_1283,2282,1383
5719,2038.411861,-515.7382077,7,69,RT_1299,2282,1383
5720,2039.460055,-485.198315,8,69,RT_1315,2282,1383
5721,2040.50825,-454.6584223,9,69,RT_1331,2282,1383
5722,2041.556444,-424.1185296,10,69,RT_1253,2282,1383
5723,2042.604638,-393.5786369,11,69,RT_1269,2282,1383
5724,2043.652833,-363.0387443,12,69,RT_1285,2282,1383
5725,2044.701027,-332.4988516,13,69,RT_1301,2282,1383
5726,2045.749222,-301.9589589,14,69,RT_1317,2282,1383
5727,2046.797416,-271.4190662,15,69,RT_1333,2282,1383
5728,2047.84561,-240.8791735,16,69,RT_1255,2282,1383
5729,2048.893805,-210.3392808,17,69,RT_1271,2282,1383
5730,2049.941999,-179.7993882,18,69,RT_1287,2282,1383
5731,2050.990193,-149.2594955,19,69,RT_1303,2282,1383
5732,2052.038388,-118.7196028,20,69,RT_1319,2282,1383
5733,2053.086582,-88.17971011,21,69,RT_1335,2282,1383
5734,2054.134776,-57.63981742,22,69,RT_1105,2282,1383
5735,2055.182971,-27.09992474,23,69,RT_1121,2282,1383
5736,2056.231165,3.439967943,24,69,RT_1137,2282,1383
5737,2057.27936,33.97986063,25,69,RT_1059,2282,1383
5738,2058.327554,64.51975331,26,69,RT_1075,2282,1383
5739,2059.375748,95.05964599,27,69,RT_1091,2282,1383
5740,2060.423943,125.5995387,28,69,RT_1107,2282,1383
5741,2061.472137,156.1394314,29,69,RT_1123,2282,1383
5742,2062.520331,186.679324,30,69,RT_1139,2282,1383
5743,2063.568526,217.2192167,31,69,RT_1061,2282,1383
5744,2064.61672,247.7591094,32,69,RT_1077,2282,1383
5745,2065.664914,278.2990021,33,69,RT_1093,2282,1383
5746,2066.713109,308.8388948,34,69,RT_1109,2282,1383
5747,2067.761303,339.3787875,35,69,RT_1125,2282,1383
5748,2068.809498,369.9186801,36,69,RT_1141,2282,1383
5749,2069.857692,400.4585728,37,69,RT_1063,2282,1383
5750,2070.905886,430.9984655,38,69,RT_1079,2282,1383
5751,2071.954081,461.5383582,39,69,RT_1095,2282,1383
5752,2073.002275,492.0782509,40,69,RT_1111,2282,1383
5753,2074.050469,522.6181436,41,69,RT_1127,2282,1383
5754,2075.098664,553.1580362,42,69,RT_1143,2282,1383
5755,2076.146858,583.6979289,43,69,RT_1296,2282,1383
5756,2077.195052,614.2378216,44,69,RT_1312,2282,1383
5757,2078.243247,644.7777143,45,69,RT_1328,2282,1383
5758,2079.291441,675.317607,46,69,RT_1250,2282,1383
5759,2080.339636,705.8574996,47,69,RT_1266,2282,1383
5760,2081.38783,736.3973923,48,69,RT_1282,2282,1383
5761,2082.436024,766.937285,49,69,RT_1298,2282,1383
5762,2083.484219,797.4771777,50,69,RT_1314,2282,1383
5763,2084.532413,828.0170704,51,69,RT_1330,2282,1383
5764,2085.580607,858.5569631,52,69,RT_1252,2282,1383
5765,2086.628802,889.0968557,53,69,RT_1268,2282,1383
5766,2087.676996,919.6367484,54,69,RT_1284,2282,1383
5767,2088.72519,950.1766411,55,69,RT_1300,2282,1383
5768,2089.773385,980.7165338,56,69,RT_1316,2282,1383
5769,2090.821579,1011.256426,57,69,RT_1332,2282,1383
5770,2091.869774,1041.796319,58,69,RT_1254,2282,1383
5771,2092.917968,1072.336212,59,69,RT_1270,2282,1383
5772,2093.966162,1102.876105,60,69,RT_1286,2282,1383
5773,2095.014357,1133.415997,61,69,RT_1302,2282,1383
5774,2096.062551,1163.95589,62,69,RT_1318,2282,1383
5775,2097.110745,1194.495783,63,69,RT_1334,2282,1383
5776,2098.15894,1225.035675,64,69,RT_1104,2282,1383
5777,2099.207134,1255.575568,65,69,RT_1120,2282,1383
5778,2100.255328,1286.115461,66,69,RT_1136,2282,1383
5779,2101.303523,1316.655353,67,69,RT_1058,2282,1383
5780,2102.351717,1347.195246,68,69,RT_1074,2282,1383
5781,2103.399912,1377.735139,69,69,RT_1090,2282,1383
5782,2104.448106,1408.275031,70,69,RT_1106,2282,1383
5783,2105.4963,1438.814924,71,69,RT_1122,2282,1383
5784,2106.544495,1469.354817,72,69,RT_1138,2282,1383
5785,2107.592689,1499.894709,73,69,RT_1060,2282,1383
5786,2108.640883,1530.434602,74,69,RT_1076,2282,1383
5787,2109.689078,1560.974495,75,69,RT_1092,2282,1383
5788,2110.737272,1591.514387,76,69,RT_1108,2282,1383
5789,2111.785466,1622.05428,77,69,RT_1124,2282,1383
5790,2112.833661,1652.594173,78,69,RT_1140,2282,1383
5791,2113.881855,1683.134065,79,69,RT_1062,2282,1383
5792,2114.93005,1713.673958,80,69,RT_1078,2282,1383
5793,2115.978244,1744.213851,81,69,RT_1094,2282,1383
5794,2117.026438,1774.753744,82,69,RT_1110,2282,1383
5795,2118.074633,1805.293636,83,69,RT_1126,2282,1383
5796,2119.122827,1835.833529,84,69,RT_1142,2282,1383
5797,2062.438737,-699.9751619,1,70,RT_963,2282,1383
5798,2063.486931,-669.4352692,2,70,RT_979,2282,1383
5799,2064.535126,-638.8953766,3,70,RT_995,2282,1383
5800,2065.58332,-608.3554839,4,70,RT_1011,2282,1383
5801,2066.631515,-577.8155912,5,70,RT_1027,2282,1383
5802,2067.679709,-547.2756985,6,70,RT_1043,2282,1383
5803,2068.727903,-516.7358058,7,70,RT_965,2282,1383
5804,2069.776098,-486.1959131,8,70,RT_981,2282,1383
5805,2070.824292,-455.6560205,9,70,RT_997,2282,1383
5806,2071.872486,-425.1161278,10,70,RT_1013,2282,1383
5807,2072.920681,-394.5762351,11,70,RT_1029,2282,1383
5808,2073.968875,-364.0363424,12,70,RT_1045,2282,1383
5809,2075.017069,-333.4964497,13,70,RT_967,2282,1383
5810,2076.065264,-302.956557,14,70,RT_983,2282,1383
5811,2077.113458,-272.4166644,15,70,RT_999,2282,1383
5812,2078.161653,-241.8767717,16,70,RT_1015,2282,1383
5813,2079.209847,-211.336879,17,70,RT_1031,2282,1383
5814,2080.258041,-180.7969863,18,70,RT_1047,2282,1383
5815,2081.306236,-150.2570936,19,70,RT_1249,2282,1383
5816,2082.35443,-119.7172009,20,70,RT_1265,2282,1383
5817,2083.402624,-89.17730827,21,70,RT_1281,2282,1383
5818,2084.450819,-58.63741558,22,70,RT_1155,2282,1383
5819,2085.499013,-28.0975229,23,70,RT_1171,2282,1383
5820,2086.547207,2.442369782,24,70,RT_1187,2282,1383
5821,2087.595402,32.98226246,25,70,RT_1203,2282,1383
5822,2088.643596,63.52215515,26,70,RT_1219,2282,1383
5823,2089.691791,94.06204783,27,70,RT_1235,2282,1383
5824,2090.739985,124.6019405,28,70,RT_1157,2282,1383
5825,2091.788179,155.1418332,29,70,RT_1173,2282,1383
5826,2092.836374,185.6817259,30,70,RT_1189,2282,1383
5827,2093.884568,216.2216186,31,70,RT_1205,2282,1383
5828,2094.932762,246.7615112,32,70,RT_1221,2282,1383
5829,2095.980957,277.3014039,33,70,RT_1237,2282,1383
5830,2097.029151,307.8412966,34,70,RT_1159,2282,1383
5831,2098.077345,338.3811893,35,70,RT_1175,2282,1383
5832,2099.12554,368.921082,36,70,RT_1191,2282,1383
5833,2100.173734,399.4609747,37,70,RT_1207,2282,1383
5834,2101.221929,430.0008673,38,70,RT_1223,2282,1383
5835,2102.270123,460.54076,39,70,RT_1239,2282,1383
5836,2103.318317,491.0806527,40,70,RT_1057,2282,1383
5837,2104.366512,521.6205454,41,70,RT_1073,2282,1383
5838,2105.414706,552.1604381,42,70,RT_1089,2282,1383
5839,2106.4629,582.7003308,43,70,RT_962,2282,1383
5840,2107.511095,613.2402234,44,70,RT_978,2282,1383
5841,2108.559289,643.7801161,45,70,RT_994,2282,1383
5842,2109.607483,674.3200088,46,70,RT_1010,2282,1383
5843,2110.655678,704.8599015,47,70,RT_1026,2282,1383
5844,2111.703872,735.3997942,48,70,RT_1042,2282,1383
5845,2112.752067,765.9396869,49,70,RT_964,2282,1383
5846,2113.800261,796.4795795,50,70,RT_980,2282,1383
5847,2114.848455,827.0194722,51,70,RT_996,2282,1383
5848,2115.89665,857.5593649,52,70,RT_1012,2282,1383
5849,2116.944844,888.0992576,53,70,RT_1028,2282,1383
5850,2117.993038,918.6391503,54,70,RT_1044,2282,1383
5851,2119.041233,949.1790429,55,70,RT_966,2282,1383
5852,2120.089427,979.7189356,56,70,RT_982,2282,1383
5853,2121.137622,1010.258828,57,70,RT_998,2282,1383
5854,2122.185816,1040.798721,58,70,RT_1014,2282,1383
5855,2123.23401,1071.338614,59,70,RT_1030,2282,1383
5856,2124.282205,1101.878506,60,70,RT_1046,2282,1383
5857,2125.330399,1132.418399,61,70,RT_1248,2282,1383
5858,2126.378593,1162.958292,62,70,RT_1264,2282,1383
5859,2127.426788,1193.498184,63,70,RT_1280,2282,1383
5860,2128.474982,1224.038077,64,70,RT_1154,2282,1383
5861,2129.523176,1254.57797,65,70,RT_1170,2282,1383
5862,2130.571371,1285.117862,66,70,RT_1186,2282,1383
5863,2131.619565,1315.657755,67,70,RT_1202,2282,1383
5864,2132.66776,1346.197648,68,70,RT_1218,2282,1383
5865,2133.715954,1376.737541,69,70,RT_1234,2282,1383
5866,2134.764148,1407.277433,70,70,RT_1156,2282,1383
5867,2135.812343,1437.817326,71,70,RT_1172,2282,1383
5868,2136.860537,1468.357219,72,70,RT_1188,2282,1383
5869,2137.908731,1498.897111,73,70,RT_1204,2282,1383
5870,2138.956926,1529.437004,74,70,RT_1220,2282,1383
5871,2140.00512,1559.976897,75,70,RT_1236,2282,1383
5872,2141.053314,1590.516789,76,70,RT_1158,2282,1383
5873,2142.101509,1621.056682,77,70,RT_1174,2282,1383
5874,2143.149703,1651.596575,78,70,RT_1190,2282,1383
5875,2144.197898,1682.136467,79,70,RT_1206,2282,1383
5876,2145.246092,1712.67636,80,70,RT_1222,2282,1383
5877,2146.294286,1743.216253,81,70,RT_1238,2282,1383
5878,2147.342481,1773.756145,82,70,RT_1056,2282,1383
5879,2148.390675,1804.296038,83,70,RT_1072,2282,1383
5880,2149.438869,1834.835931,84,70,RT_1088,2282,1383
5881,2092.754779,-700.9727601,1,71,RT_1107,2282,1383
5882,2093.802974,-670.4328674,2,71,RT_1123,2282,1383
5883,2094.851168,-639.8929747,3,71,RT_1139,2282,1383
5884,2095.899362,-609.353082,4,71,RT_1061,2282,1383
5885,2096.947557,-578.8131894,5,71,RT_1077,2282,1383
5886,2097.995751,-548.2732967,6,71,RT_1093,2282,1383
5887,2099.043946,-517.733404,7,71,RT_1109,2282,1383
5888,2100.09214,-487.1935113,8,71,RT_1125,2282,1383
5889,2101.140334,-456.6536186,9,71,RT_1141,2282,1383
5890,2102.188529,-426.1137259,10,71,RT_1063,2282,1383
5891,2103.236723,-395.5738333,11,71,RT_1079,2282,1383
5892,2104.284917,-365.0339406,12,71,RT_1095,2282,1383
5893,2105.333112,-334.4940479,13,71,RT_1111,2282,1383
5894,2106.381306,-303.9541552,14,71,RT_1127,2282,1383
5895,2107.429501,-273.4142625,15,71,RT_1143,2282,1383
5896,2108.477695,-242.8743698,16,71,RT_961,2282,1383
5897,2109.525889,-212.3344772,17,71,RT_977,2282,1383
5898,2110.574084,-181.7945845,18,71,RT_993,2282,1383
5899,2111.622278,-151.2546918,19,71,RT_1009,2282,1383
5900,2112.670472,-120.7147991,20,71,RT_1025,2282,1383
5901,2113.718667,-90.17490643,21,71,RT_1041,2282,1383
5902,2114.766861,-59.63501375,22,71,RT_1299,2282,1383
5903,2115.815055,-29.09512106,23,71,RT_1315,2282,1383
5904,2116.86325,1.444771621,24,71,RT_1331,2282,1383
5905,2117.911444,31.9846643,25,71,RT_1253,2282,1383
5906,2118.959639,62.52455699,26,71,RT_1269,2282,1383
5907,2120.007833,93.06444967,27,71,RT_1285,2282,1383
5908,2121.056027,123.6043424,28,71,RT_1301,2282,1383
5909,2122.104222,154.144235,29,71,RT_1317,2282,1383
5910,2123.152416,184.6841277,30,71,RT_1333,2282,1383
5911,2124.20061,215.2240204,31,71,RT_1255,2282,1383
5912,2125.248805,245.7639131,32,71,RT_1271,2282,1383
5913,2126.296999,276.3038058,33,71,RT_1287,2282,1383
5914,2127.345193,306.8436984,34,71,RT_1303,2282,1383
5915,2128.393388,337.3835911,35,71,RT_1319,2282,1383
5916,2129.441582,367.9234838,36,71,RT_1335,2282,1383
5917,2130.489777,398.4633765,37,71,RT_1153,2282,1383
5918,2131.537971,429.0032692,38,71,RT_1169,2282,1383
5919,2132.586165,459.5431619,39,71,RT_1185,2282,1383
5920,2133.63436,490.0830545,40,71,RT_1201,2282,1383
5921,2134.682554,520.6229472,41,71,RT_1217,2282,1383
5922,2135.730748,551.1628399,42,71,RT_1233,2282,1383
5923,2136.778943,581.7027326,43,71,RT_1106,2282,1383
5924,2137.827137,612.2426253,44,71,RT_1122,2282,1383
5925,2138.875331,642.782518,45,71,RT_1138,2282,1383
5926,2139.923526,673.3224106,46,71,RT_1060,2282,1383
5927,2140.97172,703.8623033,47,71,RT_1076,2282,1383
5928,2142.019915,734.402196,48,71,RT_1092,2282,1383
5929,2143.068109,764.9420887,49,71,RT_1108,2282,1383
5930,2144.116303,795.4819814,50,71,RT_1124,2282,1383
5931,2145.164498,826.0218741,51,71,RT_1140,2282,1383
5932,2146.212692,856.5617667,52,71,RT_1062,2282,1383
5933,2147.260886,887.1016594,53,71,RT_1078,2282,1383
5934,2148.309081,917.6415521,54,71,RT_1094,2282,1383
5935,2149.357275,948.1814448,55,71,RT_1110,2282,1383
5936,2150.405469,978.7213375,56,71,RT_1126,2282,1383
5937,2151.453664,1009.26123,57,71,RT_1142,2282,1383
5938,2152.501858,1039.801123,58,71,RT_960,2282,1383
5939,2153.550053,1070.341016,59,71,RT_976,2282,1383
5940,2154.598247,1100.880908,60,71,RT_992,2282,1383
5941,2155.646441,1131.420801,61,71,RT_1008,2282,1383
5942,2156.694636,1161.960694,62,71,RT_1024,2282,1383
5943,2157.74283,1192.500586,63,71,RT_1040,2282,1383
5944,2158.791024,1223.040479,64,71,RT_1298,2282,1383
5945,2159.839219,1253.580372,65,71,RT_1314,2282,1383
5946,2160.887413,1284.120264,66,71,RT_1330,2282,1383
5947,2161.935607,1314.660157,67,71,RT_1252,2282,1383
5948,2162.983802,1345.20005,68,71,RT_1268,2282,1383
5949,2164.031996,1375.739942,69,71,RT_1284,2282,1383
